titles,category
시발택시 포니  등  점  올해  중요과학기술자료  등록,IT
 현장  팀 맥소노미  데이터 저장 중독 버려라  실시간이 관건 ,IT
머스크가 트위터 인수한 후  대형 광고주  분의   떠났다,IT
            이은 제 이동통신사 나올까 ,IT
  엔솔  목표가     대폭 상향에도 주가 약세   블록딜  우려 ,IT
   콘솔 대작  글로벌 정조준   게임팬에 통할까,IT
막 오른 겨울 게임 시장 신작 출시 본격화,IT
한국  우루과이 꺾을까     는  승리 확률        ,IT
반도체장비 중국제재  요구에 네덜란드  자체 결정할 것 ,IT
미래 먹거리로 낙점된 루트슈터 게임사들 앞다퉈 진입    돋보기 ,IT
       계열  포시가  심부전 효과 재입증   동아   제네릭 출시는 언제 ,IT
팜젠사이언스  충북 오송에 제 공장 건설한다,IT
웹 망원경     광년밖  뜨거운 토성  대기서 광화학반응 첫 포착,IT
 카티스템 성공신화를     로   도약기 맞은 메디포스트 전략,IT
 성탄 선물로 주려고 했는데    재고없어 난리난 이 상품 뭐길래,IT
클라우드 열풍에도  서버 제조사  델이 잘나가는 이유,IT
우리금융지주 차기 회장 선임  하나금융과 닮았다,IT
 인터뷰  바스트 데이터   한국 시장 글로벌 전략 주요 거점 ,IT
      두뇌톡톡  기반 인지훈련  치매 예방에 효과 ,IT
     이프랜드     개국 동시 출시 메타버스 선점 본격화,IT
 보이지 않는다 는 이유로  사회에서 소외시킨 돌봄,IT
국내  위 창업 대학 서울대  글로벌에선 겨우   위   긱스 ,IT
   블프  코앞인데 아이폰   품귀 지속,IT
            년 경제 성장률      전망         ,IT
 컴퓨터가 안 팔린다    도 최대     명 구조조정,IT
 애플카를 아이폰으로 구동한다고  글쎄    ,IT
델테크놀로지스         특화 서버 신제품 출시,IT
싸이에 버림받은 코인  싸이클럽  결국 국내 상폐,IT
 알고보니 별점 테러리스트  배민  평균별점 공개한다,IT
 외교 안보 설문지인줄 알았는데   알고 보니 내 정보 털어가는 악성파일,IT
     두뇌톡톡  인지훈련  치매 이환율      ,IT
 과학을읽다 주한미군에 우주군 전진 배치  중국 견제 ,IT
    정책점검   초유의 주파수 할당 취소  정부 책임은 없었나,IT
     창업자에 속았다   애플 구글 투자했던  벤처 감별사 의 굴욕,IT
인텔   세대 제온부터 가속 기능에 구독료 받는다,IT
팜젠사이언스  충북 오송에 제 공장 건설     년 완공 목표,IT
 치매이환율       로 낮춘다  치매 예방 나선      두뇌톡톡 ,IT
제임스 웹  외계행성 대기에서 화학반응 사상 최초 포착,IT
   클로즈업     다각화 중심축  게임   종합 엔터 산업으로,IT
 도전의 시기    도 글로벌서 최대     명 줄인다,IT
     창업자 임직원 위해 고급 주택   채 구매,IT
메타  저커버그 내년 사임설은 사실무근 ,IT
  도 최대  천명 감원     안 팔린다 ,IT
 이글루  파이오링크 인수 시너지    정책수혜 기대감도 ,IT
저커버그  자신의 왕국 메타 떠나나  회사측은  사실 아냐 ,IT
우리은행 연     금리 적금 사전 접수 시작,IT
아이폰   공급부족 전망  연말 소비시즌 열기에 찬물    증시      ,IT
 미장브리핑   월 이후        첫     선 돌파 마감,IT
   애플 구글 브라우저 독점 심층조사 착수,IT
제 의  나혼렙 을 찾아라 콘텐츠업계의 성공 키워드       ,IT
  하이텍       인치 직행     년 전후 투자 개시,IT
게임업계 흔드는     의 주역 크래프톤   배그 신화 로 글로벌 진출  신흥 강자 크래프톤  ,IT
정재균 큐리진 사장      유전자 치료제로 항암 신약 개발 도전 ,IT
이통사도 못 키운     주파수 정부가 기대한  신규 사업자  있긴할까,IT
대륙의   도 못 잡았다 삼성폰    시장  어쩌나 ,IT
 한국판 디즈니  나올까 게임 엔터 빅뱅 시작됐다,IT
사라진  수능 대란  이통사  구형폰 지원금만 만지작,IT
네이버  사우디  네옴시티  수주전 시동  로봇 빌딩 핵심 기술 상용화,IT
 단독   최고 속도 최저 전력  삼성전자    년 공들인 차세대   램  공개,IT
현지 출시 대신 로열티 수입   게임시장 우회전략 통할까,IT
 성덕의 탄생  던파 게임 한우물 파던 신입사원    년만에 대표 됐다,IT
 물 들어올 때 노 젓자  여의도 뒤덮은      ,IT
두나무가 미는  디지털자산  금융위는  수용 불가 가상자산이 맞다 ,IT
삼성전자    신입 초봉 인상에 저연차 직원 불만 팽배  연봉   만원 차에  현타  온다 ,IT
 애플페이에 떨고 있니  운전면허증 자동차 열쇠 삼키는  삼성페이 ,IT
 스타트업 리포트  연애 숙맥이 만든  위 만남 앱  글램 개발한 안재원 큐피스트 대표,IT
세계    위면 뭐하나  창고에 쌓이는 삼성      ,IT
세계    위면 뭐하나  창고에 쌓이는 삼성      ,IT
신생아 황달  옷으로 입는 청색     로 치료한다,IT
라이더들  쿠팡이츠 보이콧  월드컵 황금시간대 맞췄다,IT
 넥스트      찾아라  중국 추격에 차세대 디스플레이 개발  속도 ,IT
           기반 서비스 시장 리드할 수 있어 ,IT
      자포리자 원전 포격 피해 심각한 수준   핵심장비는 손상 없어 ,IT
신생아 황달 치료 가능한  입는      ,IT
  복덕방  딱지 좀 떼자  자취방 찾다  돈방석  앉더니  놀라운 일이 ,IT
일본 정부  일동제약 시오노기 개발한 먹는 코로나 치료제 긴급 승인,IT
    후폭풍 비트코인   년 만에 최저수준 하락,IT
 갈림길 선      글로벌 기업 도약 정조준   재무전략 고도화 핵심,IT
 월급    만원 받고 대기업 왜 가냐더니   억원 빚만 남은  이 사람 ,IT
신생아 황달 치료 가능한  입는      ,IT
 빈살만  사우디 국부펀드  카카오엔터 대규모 투자 논의,IT
  그룹 인사 구본규   전선 사장 승진,IT
 한국 그렇게 홀대하더니  중국 넷플릭스에  이분  깜짝 등장  누구길래,IT
애플이 공정위에 꼬리내린 날 앱개발사  구글 애플 수수료 높다 ,IT
 애플페이 쓸게요  이달말 한국서 가능  심상찮은 움직임,IT
카카오 먹통사태 보상논의 첫발   피해사례만   만건 ,IT
 로봇에 센서 대신 인공신경망  생산단가 절반 낮춰   인터뷰 ,IT
규모   이상 지진  건 중  건은 남태평양서 발생  피지는 한 달 걸러 한 번 꼴,IT
 단독  오지스   텔레그램  톤 재단과 맞손   억 유저 기반으로 웹  생태계 확장 ,IT
데니스 홍     서비스 로봇 시장서 경쟁력 기업 도전 덕분 ,IT
카카오  먹통 보상책 서두를 것    그래서 언제쯤 ,IT
 종합    양극재 미국행  스타트  첫 주자는   화학,IT
한국 반도체 수출 경쟁력  위  위 하락,IT
   우주군 확대       대응 인도 태평양 우주군사령부 창설,IT
잔치는 끝났다   코로나 특수 누린 제약 바이오 업계 인력 이탈  주의보 ,IT
 아 이뉴스  월드컵 응원도  네카오 는 다르다 보안인증 패스트트랙 가동,IT
웹툰 거래액 줄은 카카오  외형보다 내실 ,IT
민 관 연   미디어 급변  공감  전략로드맵 구축  숙제      온에어 ,IT
덴티스    임플란트 시장서 금맥 캘 것 ,IT
 집 판 돈  억원 날렸다   하루     폭락  휴지조각에  멘붕  뭐길래,IT
반려견  먹는 당뇨약  나온다 대웅제약  신약후보물질 활용,IT
 리뷰  게이밍   와 콘솔을 위한         블랙              게임 드라이브,IT
 제  남극기지  건설한다 내륙기지로는 세계  번째,IT
 오리발  내밀던 애플  공정위 칼날에 수수료         낮춘다 종합 ,IT
 위믹스  개라도 쓰면 공시  실천 중인 위메이드 유통량 기준은  모호 ,IT
카타르 월드컵 개막 네이버 카카오   채팅 으로 이용자 모은다,IT
가입자 이탈에 고민커진      방어 전략 필요 ,IT
트위터 떠난 이용자들  어디로 가나     대안 미디어  급부상,IT
 결국 루나 꼴  숏개미 몰리고     급락 위기의  솔라나 ,IT
달에 최근접한 탐사선  오리온  지구서 볼 수 없는 달 뒷면과 셀카,IT
 팩트체크  상폐된  싸이클럽 은  싸이월드코인  아니다,IT
국내 앱개발사  수수료 차별  애플  자진 시정 예고,IT
    퇴근길   겨울이 온다  인텔에 반도체  위 자리 내준 삼성,IT
제약업체들  전세계  탈모 고민  해결 앞장선다,IT
 파파모빌리티  제 의 타다 아니야 택시는 못하는 영역 공략 ,IT
한수원  캐나다 캔두 에너지와  원전해체  사업 손잡았다,IT
최전방서 북한 무인기 막는 재밍 기술 개발한다,IT
빗썸 상폐  싸이클럽  싸이월드  우리 코인 아냐 ,IT
 오리온  이어  다누리 도 내달 달 궤도 간다,IT
달 탐사 이어 달 궤도 우주정거장도  착착         궤도검증위성  가동,IT
 지금은 우주  다누리는 아직인데 아르테미스 벌써 달에 근접,IT
삼성       과 배터리 합작 손 잡나,IT
 공정위 칼날 에 꼬리내린 애플  과다 수수료 내년까지 자진시정 ,IT
방심위   천   건 오배송 사고 낸 현대홈쇼핑  권고  그쳐,IT
 월   억원  실화냐   별것도 아닌  빨래 배달  했다  대박났다,IT
 사는 경험 으로 나아가는 직방과  스마트홈  사업 의미,IT
     년 완전 자율운항 선박 뜬다  대우조선해양  시험 성공,IT
 현장의재구성  드디어 온다 애플페이 상륙 초읽기,IT
애플  앤앱결제 수수료 과다징수 자진시정키로,IT
 커피 섭취량  고혈압 위험과 무관 ,IT
 단독   출장선 무슨 일이  합의 안된 보고서로        정책 결정,IT
단통법 감시 예산 투입에도 불법보조금  성지  모르면  호구 ,IT
    투자 뒷전 이통사  돈 되는      대역 확보만 군침,IT
현대바이오  혁신 항암제 곧 임상 들어갈 것 ,IT
재료연    대역 전자파 흡수 자성소재 세계 최초 개발,IT
 먹통 사태  보상회의 첫발  카카오 보상까지  먼산 ,IT
직방  반값 수수료 스마트도어로 성장 꾀한다,IT
아이폰  프로 품귀 지속 수능특수 어쩌나,IT
삼성전자  애플에 낸드플래시 공급 전망   중국 리스크 가 새 기회로,IT
 수수료 과다 징수  애플      년  월부터 세금서비스 변경  부가세 제외 산정 ,IT
떠났던  디즈니의 전설      위기에 재소환됐다,IT
아이폰    어떤 모습일까  둥근 모서리 티타늄설  스멀스멀 ,IT
빛바랜 세계 최초               혁신성에 주목해야 ,IT
로봇에 솔루션과 플랫폼까지      년 매출     억 노린다,IT
삼성전자  메모리 한파에 세계 반도체  위 자리 인텔에 내줬다,IT
     창업자   나노칩   애리조나 차기 공장서 만들겠다 ,IT
인강 듣고 치킨 먹으니 이자가 따라왔다 적금의  부품화 ,IT
인강 듣고 치킨 먹으니 이자가 따라왔다 적금의  부품화 ,IT
넷플릭스 광고시장 진출  온 오프라인 광고 잠식 우려      온에어 ,IT
 달러 또 오른다  시름 깊어진 국내 제약사들,IT
창업자 지원 잘하는 기업은 카카오 네이버 삼성 정부는     점,IT
넥슨  할리우드 제작사 품는 이유  플랫폼 확장 ,IT
이영호      책임연구원  퇴행성 신약 초석   아밀로이드 피브릴  구조 국내 최초 규명   ,IT
달 최근접한 오리온  이번엔  달 뒷면 서 셀카 찍었다,IT
 무너진 주가  제약 바이오    인재 영입 나선다,IT
종근당그룹  보툴리눔톡신 자체 개발로 미용성형 강자 도전,IT
유럽   웃음가스  비상  신경계 손상 마비 유발 ,IT
 지포스          과열  느슨하게 꽂은 케이블이 원인 ,IT
  공군도 택했다     극강 경쟁력  보유한   연구소,IT
  년 버텼지만  차량 미배정 에 발목    한국    부평 공장 폐쇄,IT
 호사다마     아르테미스 합승 달 탐사 큐브샛  우주 미아로 ,IT
  화학  미국 양극재 신공장에  조원 투자,IT
메모리 불황   삼성  인텔에  반도체 매출  위  내줬다,IT
구글 클라우드       완화땐  혁신 영상분석  빅쿼리 로    속도  종합 ,IT
  세계 여섯번째 남극내륙 탐사기지 건설 나선다,IT
한국 반도체 수출 경쟁력  코로나 이후  위로 한계단 하락,IT
넷마블  스톤에이지        판호 받았다,IT
     규모  블루오벌    장비 수주전,IT
        지상파 종편 연합군 확대   채널사업 경쟁력 키운다,IT
  달 착륙 실패에도   협력  공고      진전 없어,IT
 싸이클럽은 싸이월드 코인 아냐  상장폐지 공식 입장  전문 ,IT
    국내 첫 피해 나오나    고파이  예치금 증발 우려,IT
무서운  반도체 혹한기  삼성전자  인텔에  왕좌  내줘,IT
   그림 열풍의 역설     가 그린 그림 많아질수록    성능은 나빠진다 ,IT
 아바타   제임스 카메론 감독 한국온다   일 전 세계 최초   개봉까지,IT
스타트업 생태계 점수   점   점  뚝  이유 물어보니,IT
 아차 한 순간 아찔한 사고 산업재해  메타버스가 막는다,IT
 불안한 유럽  위  지킨 삼성     아이폰 철옹성  쌓은 애플,IT
 아르테미스  우주선 달 뒷면       상공 비행  아폴로  호 기록도 깬다,IT
